uid,group_id,source,locale,article_id,url,title,content,raw_category,content_hash,post_time,update_time,fetched_at,status,category,is_region_exclusive,push_status,source_endpoint
8651de632a7cc554c8c3c9afbaa9db3c60a5b6ea18f80b4ae21925b99d37f5d1,zoomex_4063,Zoomex,EN-Asia,4063,,"☄️ All-in-One Welcome Rewards: Claim $40 SPACEX, F1 Hass Cap and $145 USDT Reward","Hello,
This is Zoomex, a leading futures trading exchange.
With market activity picking up, new trading opportunities are attracting more attention from users. Zoomex is launching a New User Registration and First Deposit Event, giving newcomers a simple entry point to start their trading journey. By completing registration and the first deposit task during the event, eligible users can receive up to $145 USDT rewards, $40 SPACEX tokens, as well as additional prizes such as a Haas F1 Cap and a Labubu blind box.
Start your first trade on Zoomex with simple steps and no complicated requirements ☕
👉 Join now and enjoy exclusive benefits for new users on Zoomex!
◼️ Event Period: 2026.06.02 - 2026.06.15 10:00 (UTC)
◼️ Eligibility: New users and users who received this campaign email.
◼️ Event 1: New User Registration 🎉
Complete new user registration and KYC verification to receive up to $20 bonus and a Haas F1 Cap.
* New users can also enjoy a 200% APR staking product exclusive to new members.
1. Complete Zoomex registration and mobile/KYC verification
2. Fill out the Google Form below
3. Click the “Participate Now” button below
◼️ Event 2: First Deposit Event 💰
(For new users and existing users with no deposit history)
Make your first deposit of $100 or more to receive up to $20 in SPACEX airdrop and $30 Bonus.
◼️ Event 3: Trade Event 📊  (Eligible users only)
Trade ≥ $1 to earn up to $75 Bonus.
Users who lost in their trade will get 100% bonus back.
1. Click the button below
2. Complete the trading mission
* For more details on new user trading rewards, please refer to the Reward Hub.
◼️ Event 4: Invite Friends Event 👥
(Eligible users only)
Invite 1 friend and receive $20 SPCX token.
The first 10 users (first-come, first-served) will receive a Labubu blind box.",145,7437628ad9b24afc8a0d2bbadcd120a7db5acd68ba5bef1e1b305b5e7468404c,2026-06-02T08:29:16Z,2026-06-02T08:40:24Z,2026-07-14T08:49:42Z,new,campaign,1,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
4c2259a79e2ffffba92dfe71b467c013a53cc7b1fc4df602fae19b661199ebe1,zoomex_4062,Zoomex,EN-Asia,4062,,"🏆 World Cup Airdrop Carnival is Here! Complete Tasks to Grab Up to $1,500 in Rewards!","Dear ZOOMEX Users,
To celebrate the World Cup, our Airdrop Carnival has officially begun! To thank you for your support, ZOOMEX has launched the 【World Cup Airdrop Carnival】, featuring up to $1,500 in rewards. Whether you are a new friend or an existing user, everyone can join the trading frenzy!
📅 Event Period: May 31, 2026, 10:00 – June 30, 2026, 10:00 (UTC)
🎁 Rewards & How to Claim:
Perk 1: Newbie Welcome Gift Register a ZOOMEX account during the event and make a first deposit of > 1 USDT to easily get a $10 Bonus!
Perk 2: First Deposit Advanced Rewards (Must meet specified tasks) Reach the following first deposit amounts to unlock massive airdrops and vouchers:
First deposit ≥ $50: Get $10 USDT Airdrop + $100 USDT Position Voucher
First deposit ≥ $200: Get $30 USDT Airdrop + $30 Bonus
First deposit ≥ $500: Get $50 USDT Airdrop + $50 Bonus + $400 BTC Position Voucher
First deposit ≥ $1,000: Get $50 USDT Airdrop + $100 Bonus + $500 BTC Position Voucher
💡 To claim Perk 2, you must complete the following 3 tasks:
1.First deposit > $50U
2.Accumulate > $10,000 in trading volume on any contract pair
3.Complete KYC verification
Perk 3: For All Users - Trading Volume Milestone Reward Existing users with no deposit history can also participate! During the event, all users who accumulate a contract trading volume of $100,000 can directly claim the $1,000 BTC Position Voucher grand prize!
Best of luck with your trades!
The ZOOMEX Team",145,e8ef18967e86aa2213d1caa0b7191483ca621e88243a4aa8ee2b47407d91a383,2026-06-01T09:50:52Z,2026-06-01T10:10:54Z,2026-07-14T08:49:43Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
5658348ec5219b20b9d481216dc7090a4968348e4e98161f6dfb74207e73a468,zoomex_4059,Zoomex,EN-Asia,4059,,"⚽Your Direct Pass to the World Cup! Final Tickets + $300,000 in Limited-Time Rewards","Dear Zoomex Users,
The 2026 World Cup is just around the corner! To show our appreciation for your continuous support, ZOOMEX is proud to launch our World Cup Trading Carnival. We are bringing you World Cup VIP Match Tickets, USDT cash rewards, and Exclusive Travel Stipends, inviting users worldwide to celebrate this ultimate annual football feast together.
With a total prize pool of up to $300,000, users who reach the specified Perpetual Contract trading volume during the event period will have the chance to unlock grand rewards—including Group Stage, Semi-Finals, and Finals tickets—or exchange them for high-value USDT cash prizes and travel subsidies.
⚽ Event Period
May 28, 2026 – June 28, 2026 (UTC)
━━━━━━━━━━
🎁 World Cup Ticket Grand Prizes
Complete specified contract trading volumes during the event period to unlock the following rewards:
🏟 Group Stage Tickets
Equivalent to up to 1,500 USDT in rewards.
🔥 Semi-Finals VIP Tickets
Equivalent to up to 5,000 USDT + Travel Stipend.
🏆 World Cup Finals VIP Tickets
Equivalent to up to 8,000 USDT + Exclusive Flight & Hotel Stipends.
━━━━━━━━━━
🎉 New User Exclusive Perks
Make your first deposit to claim exclusive rewards, including up to:
• A $200 Bonus
• A $300 BTC Position Voucher
The higher your deposit, the more lucrative the rewards you can unlock.
━━━━━━━━━━
💰 Trading Task Rewards
Complete designated trading milestones during the event period to share the $300,000 total prize pool.
Rewards include:
• USDT Airdrops
• Bonuses
• BTC Position Vouchers
• Trading Fee Coupons and other multi-tier perks.
All rewards are limited in quantity and distributed on a first-come, first-served basis.
Join the ZOOMEX World Cup Trading Carnival today and unlock your own moment of World Cup glory!
Best regards,
The ZOOMEX Team",145,199e9d8c35e8f52d164fbb45dd96c1093bc1c81ef335190cd41855f921646586,2026-05-28T07:59:57Z,2026-05-29T08:40:56Z,2026-07-14T08:49:44Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
6ce6a72674cbf7f1b75e316e6edfc1fcf9619c4c8e76c59823284d885bad3c42,zoomex_4055,Zoomex,EN-Asia,4055,,"🍕 Pizza Day Party! Sign up to claim a $50 trading voucher, unlock up to $150 trading vouchers + $50 BTC airdrop!","Dear Zoomex Users,
The annual Bitcoin Pizza Day fever continues! To celebrate this historic crypto milestone, ZOOMEX is proud to launch our 【Pizza Day Special Event】! We cordially invite you to join the BTC trading carnival and grab your share of the mega prize pool. Turn every single trade into a prime opportunity to rack up massive rewards!
📅 Event Period: May 25, 2026, 10:00 – June 7, 2026, 10:00 (UTC)
🎁 Event Highlights
• Newcomer Exclusive: Register and buy $1 worth of BTC Spot to instantly get a $50 Position Voucher!
• Newcomer Advanced: Complete deposit and Spot trading milestones to unlock an additional $100 Position Voucher!
• Open to All: BTC Contract Trading Check-in Challenge. The more days you trade, the higher your multiplier—win up to a $50 BTC Spot Airdrop!
🎟️ How to Claim Your Rewards?
We have mapped out three core perks with easy-to-hit milestones for you 👇
🎁 Perk 1: New User Exclusive Reward
1. Register a ZOOMEX account and complete KYC verification.
2. Buy at least $1 worth of BTC on Spot.
👉 Get: A 💰 $50 Position Voucher
🎁 Perk 2: Pizza Day Newcomer Advanced Gift
1. Maintain a net deposit of >= 50 USDT (must be retained in the account for 3 consecutive days).
2. Accumulate a BTC Spot trading volume of >= 150 USDT.
Complete the above during the event period to receive an additional $100 Position Voucher! (Limited quantities, first-come, first-served!)
🎁 Perk 3: Existing User Bonus – BTC Contract Trading Check-in Challenge
During the event period, reach an accumulated BTC Futures/Perpetual Contract trading volume of >= 100,000 USDT to qualify for the base reward (a $10 BTC Spot Airdrop).
On top of that, your reward multiplier will scale up based on the total number of [Trading Days] you log for BTC Contract trading:
• 3 Days: 1.5x Multiplier (Get $15 worth of BTC)
• 6 Days: 2.5x Multiplier (Get $25 worth of BTC)
• 9 Days: 3.5x Multiplier (Get $35 worth of BTC)
• 12 Days: 5.0x Multiplier (Get the maximum reward of $50 worth of BTC!)
🚀 The Pizza Day Carnival has officially begun! Register now to lock in your exclusive crypto bonuses!
Best of luck with your trades!
The ZOOMEX Team",145,4cb09196243128930ae936819da986097649c48310966d3b566c4a5030485b1f,2026-05-26T09:03:30Z,2026-05-26T10:06:16Z,2026-07-14T08:49:46Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
1180f8258592950441c415bf5d90da1e4c722cdd40bf84926e2afe217ebd416c,zoomex_4050,Zoomex,EN-Asia,4050,,"📈 Catch Hot US Stock Trends｜💰Win up to 300 USDT & Share a 1,000 USDT Survey Prize Pool!","The AI Boom Keeps Heating Up: Trade Tokenized Stocks to Share a 21,000 USDT Prize Pool!
The AI boom continues to surge, and tech stocks are once again the global market focal point. From NVIDIA and Tesla to Coinbase and MicroStrategy, market volatility in trending US stock-related assets is expanding, bringing massive trading opportunities.
Now, the Zoomex Tokenized Stocks Trading Event is officially live!
Whether you are trying stock trading for the first time or hunting for the next big market wave, you can now use USDT to easily trade popular tokenized US stocks.
The more you trade, the higher your rewards! Plus, submit your honest feedback to share a 1,000 USDT survey prize pool.
📅 Event Period (UTC)
2026/05/22 10:00 – 2026/06/05 10:00
━━━━━━━━━━
🏆 Event 1 | Trading Challenge: Win Up to 300 USDT in Rewards!
During the event period, users who reach the specified cumulative trading volume in tokenized stocks can unlock corresponding rewards.
*VIP users who meet the requirements can receive an extra Futures Bonus!
Cumulative Trading Volume	Rewards (Token)	VIP Rewards (Bonus）
≥ 100 USDT	5 USDT	10 USDT
≥ 1,000 USDT	10 USDT	20 USDT
≥ 5,000 USDT	40 USDT	60 USDT
≥ 10,000 USDT	70 USDT	100 USDT
≥ 50,000 USDT	300 USDT	150 USDT
📌 Each user can only claim the reward for the highest tier unlocked.
📌 Total prize pool is 20,000 USDT, distributed on a first-come, first-served basis.
━━━━━━━━━━
📝 Event 2 | Share Your Experience to Share a 1,000 USDT Bonus Pool
Tell us your honest thoughts and experience trading tokenized stocks on Zoomex to win rewards!
During the event, users who register, complete at least one (1) tokenized stock trade, and successfully submit a valid feedback questionnaire will be eligible to split a 1,000 USDT Bonus pool.
Whether it's about the trading experience, product usability, or features and assets you wish to see next—we want to hear it all!
Fill Out the Questionnaire
📌 Rewards will be distributed uniformly after the event concludes.
━━━━━━━━━━
⭐️ How to Trade Tokenized Stocks on Zoomex
🔄 Trading Guide:
💻 Web Version
1. Click [Spot] → [Tokenized Stocks] on the top navigation bar of the homepage.
2. Select your preferred asset (e.g., Apple, Tesla).
3. Click [Trade] to enter the trading page and place your order.
📱 App Version
1. Please ensure your App is updated to the latest version.
*Download iOS & Android
2. Go to [Spot] → [Tokenized Stocks].
3. Select your target asset and start trading.
⚡ Quick Notes Before You Trade:
* Supported Asset: USDT in your Unified Trading Account (UTA)
* Minimum Available Balance: ≥ 5 USDT
* Trading Method: Same as Spot Market Orders
📊 Checking Your Assets:
- You can view your purchased tokenized stock assets at the bottom of the trading page.
- Alternatively, navigate to:
App: Assets → Accounts → Stock Token Account
Web: Assets Overview → Stock Tokens
⚠️ Note:
Stock tokens currently do not support external crypto withdrawals.
🔗 Learn More:
For more detailed information regarding Zoomex Tokenized Stocks, please refer to our Help Center guide",145,1ab14e8632fc9b013da0dcdf0f8454e2229d0a231db56d7e0261b6fea4533ab6,2026-05-21T07:43:25Z,2026-05-22T09:12:15Z,2026-07-14T08:49:47Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
179c34498c6097da2d85929b375d8b9b7d9d4c4386087e7c40449dc4952569f1,zoomex_4045,Zoomex,EN-Asia,4045,,"Futures Grid Trading Challenge: Share a 60,000 USDT Prize Pool","Simply create and run a Futures Grid strategy to claim exclusive rewards of up to 350 USDT! Plus, enjoy a 100% Loss Protection Subsidy, making it easier than ever to earn rewards while experiencing Grid Trading!
Event Period: May 15, 2026, 10:00 – May 31, 2026, 10:00 (UTC)
Benefit 1: First Grid Experience — Share a 20,000 USDT Prize Pool
Conditions:
- Create and run a Grid strategy for the first time during the event with a Grid trading volume > 1,000 USDT.
Reward (Futures Open Position Voucher): 100 USDT
*Limited to the first 300 participants.
Benefit 2: Grid Trading Challenge — Share a 30,000 USDT Prize Pool
Complete the trading requirements to claim up to 250 USDT in rewards per person.
Grid Execution Rewards
Runtime	3 Days	6 Days	9 Days	12 Days
Reward 
(Futures Open Position Voucher)	30 USDT	50 USDT	100 USDT	150 USDT
Trading Volume Challenge
Futures Grid Trading Volume	10,000 USDT	100,000 USDT	500,000 USDT
Reward (Bonus):	5 USDT	30 USDT	100 USDT
*Execution rewards and trading volume rewards can be earned separately; rewards will be issued based on the highest tier achieved for each.
*Rewards are distributed on a first-come, first-served basis.
Benefit 3: 100% Grid Trading Loss Subsidy
Use a Grid strategy during the event. If the final strategy account balance shows a loss at the end of the event, you will receive a 100% loss subsidy (up to 50 USDT in Bonus per person). Total subsidy pool: 10,000 USDT. Distributed in order of registration until the pool is exhausted.",145,5dc948aecf2eae3bbc010c191acd23af95d945944bdbb6d110564a22279cc715,2026-05-14T13:49:15Z,2026-05-21T06:11:25Z,2026-07-14T08:49:48Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
b44036cd75c8645389690cd6f2cc262ff651a2d930ebc10f87f8521a1ce9d45d,zoomex_3717,Zoomex,EN-Asia,3717,,"💎 VIP Exclusive Savings Season | Enjoy 25% APR with Principal Protection","Zoomex VIP Savings Season is now live!
Enjoy USDT principal-protected savings with a 25% annual yield — an exclusive privilege just for you.
📅 Event Period: 2026.05.21 10:00 - 06.30 10:00 (UTC)
🎯 Eligible Participants: VIPs users only
🔹 Product Information  
- Asset: USDT  
- Subscription Period: 7 days  
- Annual Yield: 25%  
- Maximum Subscription per User: 20,000 USDT	🔹 Product Information  
- Asset: USDT  
- Subscription Period: 30 days  
- Annual Yield: 5%  
- Maximum Subscription per User: 10,000 USDT
🎯 Eligible Participants: VIP Trial Card users
🔹 Product Information  
- Asset: USDT  
- Subscription Period: 7 days  
- Annual Yield: 15%  
- Maximum Subscription per User: 5,000 USDT
💡 VIP Level Restoration Guide:
If your current VIP level has dropped, you can still participate in this high-yield savings event!
Option 1: Restore your VIP level by reaching the required trading volume, then participate immediately.
Option 2: Go to the【VIP Club】to resubmit your VIP application; once approved, you can participate.",145,2db664b2f8ec3affa367c3af0d9c170c2a762f9a6dad7750968a3b30776ba409,2025-11-03T08:42:09Z,2026-05-21T04:56:57Z,2026-07-14T08:49:49Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
d46d21a007ce955b69cf27f8b2f956a7884a47aca13f0b75463a79db95c67dc3,zoomex_4047,Zoomex,EN-Asia,4047,,"🔥 May New User Exclusive | USDT Wealth Management with up to 666% Annualized Return","Still watching the market?
Why not take a simple step first and seize this rare high-yield opportunity exclusive to new users!
Zoomex May New User Exclusive Wealth Management is now open — earn up to 666% annualized return!
No complex operations required. Simply use USDT to easily subscribe and start your crypto asset wealth management experience.
New user exclusive high-yield slots are limited — participation starts from as low as 1 USDT, first come, first served!
📅 Subscription Period (UTC):
2026/05/15 00:00 – 2026/05/31 23:59
👤 Eligible Users:
Users registered between 2026/05/01 00:00 – 2026/05/31 23:59 (UTC)
🎁 May New User Exclusive Wealth Management Product
Subscription Asset	USDT
Subscription Term	3 days
Annualized Retur	666%",145,259ca9cbcfc0c1aa36f94da38f25769896024818b41704bfdae076cee3121202,2026-05-18T07:46:53Z,2026-05-18T07:52:54Z,2026-07-14T08:49:50Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
fa3b98ccb6c79e9ff2fcab867ec6500e1a1cd8638a70f5c02147457214938767,zoomex_4046,Zoomex,EN-Asia,4046,,"🔥 Zoomex VIP Exclusive Event for New Users","⏰ Event Period: May 15, 2026, 10:00 – May 29, 2026, 23:59 (UTC)
👤 Eligibility: Non-VIP users and users who have never claimed a VIP Trial Card.
✨ Haven’t unlocked your premium VIP benefits yet?
The Zoomex Exclusive VIP Event for New Users is officially live! Upgrade to VIP now to enjoy a 15-day VIP2 Trial Card, a 30% APR Savings Booster Voucher, up to $200 USDT in airdrops, and a $150 USDT Bonus upon reaching trading milestones!
💰 Deposit Rewards
Accumulate a net deposit of at least $20,000 USDT during the event to receive:
💎 15-day VIP2 Trial Card + 📈 30% APR Savings Booster Voucher
📊 Trading Progression Rewards
Upgrade to VIP for the first time during the event and reach an effective Futures trading volume of $2,500,000 USDT or more to claim:
🎊 $150 USDT Exclusive Bonus
🏆 Deposit Leaderboard Extra Airdrops
At the end of the event, the TOP 10 users ranked by accumulated deposit amount will enjoy extra airdrop rewards:
🥇 1st Place: Extra $200 USDT Airdrop
🥈 2nd – 3rd Place: Extra $100 USDT Airdrop
🥉 4th – 10th Place: Extra $50 USDT Airdrop",145,f95792948b154af99f1ab658309da50d01f80368a0456824a02d4fcc8c41bf55,2026-05-15T06:27:10Z,2026-05-15T09:10:54Z,2026-07-14T08:49:52Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
77fc93141cd08ce142228bb1b5e92c0dafd4fb151764bd15e17c2a36689baa6e,zoomex_4043,Zoomex,EN-Asia,4043,,"☄️ All-in-One Welcome Rewards: Sign Up to Claim $120 USDT Rewards and Hass shirt","Hello,
This is Zoomex, a leading futures trading exchange.
📈 As market volatility increases and more users are seeking new trading opportunities, Zoomex has prepared a New User Registration & First Deposit Event exclusively for new users.
During the event period, by completing new registration and the first deposit mission, you can receive up to $120 USDT rewards, along with a 🏎️Haas F1 Team T-shirt signed by the drivers, a Labubu blind box, and generous USDT bonus rewards.
Start your first trade on Zoomex with simple steps and no complicated requirements ☕
👉 Join now and enjoy exclusive benefits for new users on Zoomex!
◼️ Event Period: 2026.05.14 - 2026.05.28 10:00 (UTC)
◼️ Event 1: New User Registration 🎉
Complete new user registration and KYC verification to receive up to $20 bonus and a Haas F1 Team T-shirt  signed by the drivers.
* New users can also enjoy a 200% APR staking product exclusive to new members.
1. Complete Zoomex registration and mobile/KYC verification
2. Fill out the Google Form below
3. Click the “Participate” button below
◼️ Event 2: First Deposit Event 💰
(For new users and existing users with no deposit history)
Make your first deposit of $100 or more to receive up to $20 in USDT airdrop and $30 Bonus.
◼️ Event 3: Trade Event 📊
(New users only)
Trade $500 or more to receive a $20 bonus.
Users who loses in their trade more than $20 will get $20 bonus back.
1. Click the button below
2. Complete the trading mission
* For more details on new user trading rewards, please refer to the Reward Hub.
◼️ Event 4: Invite Friends Event 👥
(New users only)
Invite 1 friend and receive $10, with up to $50 per user.
The first 10 users (first-come, first-served) will receivet a Labubu blind box.
We look forward to your participation.
Thank you.
Zoomex Team",145,fed284175cf98405dfbbdd0432ecdcc7f8ed570236d5b841fd66aa7dd97655aa,2026-05-14T09:00:57Z,2026-05-14T09:08:24Z,2026-07-14T08:49:53Z,new,campaign,1,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
c18be35031ea8bbada47c79469f54fd9d0af0508f315d1f646fdddbb5570b1cd,zoomex_4034,Zoomex,EN-Asia,4034,,"⏰ 0-Cost Trading Competition — Early registration is open, claim a $20 reward!","Dear Zoomex User,
🎉 0-Cost Trading Competition | Early Registration Now Open!
⏰ Limited time 48 hours (May 12 10:00 – May 14 10:00 UTC)
💸 Register early to unlock a $20 early-bird reward
⚖️ Trade in a truly fair, just, and transparent environment
💰 The platform provides $100–$200 in trial funds for a zero-cost, zero-risk competition
🎁 Early-Bird Reward Conditions
✅ Successfully register during the early-bird period
✅ Complete mobile verification
✅ Meet the minimum trading requirement during the competition period
⚡ Event Highlights
💰 $600,000 total prize pool
🏆 Individual competition + 🎮 entertainment arena dual modes
💸 Up to $2,000 withdrawable rewards
🔥 Limited to 2,000 participants, first come, first served!",145,e3552e39fbaf87861d28b2e7bc459c5bd163cfcfca48aa69d38c53c26ec274f3,2026-05-12T09:57:38Z,2026-05-12T10:39:11Z,2026-07-14T08:49:54Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
35dc518a08f6e4666f587511d8fc185ba7bb4780851ee991b8e75712dd42d740,zoomex_4031,Zoomex,EN-Asia,4031,,"🛡️First Trade Protection｜Claim up to $50 Bonus","1. Target Audience 🎯
This is an exclusive, targeted event only for new users who have never conducted any trades on the platform. Existing users are not eligible.
2. Rules 📋
✅ During the event, eligible zero-trade deposit users who complete their first contract trade will receive a first-order loss protection reward.
🛡️ The platform will compensate 100% of net losses from the user's first contract trade, up to $50 USDT contract trial funds per user.
📌 Limited to the first 100 registered users, each user can participate only once. Rewards are non-transferable and cannot be stacked.
3. Event Period ⏰
2026/05/09 10:00   until 2026/05/31 15:59 (UTC)",145,006787abee173eb6e88f4ee49bce948c03d2949c60f47bfb49c55e03c5f41168,2026-05-11T03:32:55Z,2026-05-11T10:31:05Z,2026-07-14T08:49:55Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
2673b8f3447cc714acd21d486e3517f0ffe5afddafe48be41248feff78fb11a6,zoomex_4030,Zoomex,EN-Asia,4030,,"🚀 0-Cost Trading Competition is about to start | $600,000 prize pool is ready!","Dear Zoomex User,
A true skill-based trading competition is about to begin.
The 0-Cost Trading Competition is coming soon, with a total prize pool of up to $600,000 USDT. All participants will compete from the same starting line and experience a truly fair, just, and transparent trading environment.
⚡ Event Highlights
0-cost participation
The platform provides $100–$200 Bonus
Fair competition mechanism
Same starting line, skill-based results
Dual gameplay design
Individual Competition + Entertainment Arena running simultaneously
🏆 Competition Structure
Individual Competition
Ranked based on combined ROI and trading volume
Entertainment Arena
Trade to enter lucky draws and continuously accumulate reward opportunities
⏰ Registration Coming Soon
Limited spots available—follow in advance
This is not just a competition, but an opportunity to prove your trading strength.",145,ad73408c28053969229131388565de3c5f5bdb08127afad91851fd4a0663053a,2026-05-08T09:34:47Z,2026-05-08T13:03:54Z,2026-07-14T08:49:56Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
4c132dbd78d1ccda68fbc4579d1e735b49c0d7e2064de6ac3b50f98d05801338,zoomex_4024,Zoomex,EN-Asia,4024,,"🎁 May XRP Airdrop Giveaway Is Live! Earn Up to $650","Dear User,
To thank you for your continued support and to further enhance your trading experience, Zoomex is officially launching the “XRP Airdrop Giveaway” this May.
This campaign is designed around low entry barriers + multi-task incentives, allowing both new users and advanced traders to earn corresponding rewards. By completing registration, deposit, and trading tasks, you can gradually unlock multiple rewards, with up to $650 worth of XRP available.
📅 Event Period
2026/04/30 10:00 – 2026/05/31 10:00 (UTC)
🎉 Exclusive Rewards for New Users
During the event period, complete registration and deposit ≥ 1 USDT to receive:
💰 $10 trial bonus
💰 Deposit to Receive XRP Airdrop
Complete your first deposit to receive corresponding rewards:
First deposit ≥ $50
🎁 $10 XRP airdrop + $100 trading bonus
First deposit ≥ $300
🎁 $30 XRP airdrop + $300 trading bonus
First deposit ≥ $800
🎁 $50 XRP airdrop + $500 trading bonus
🏆 Advanced Trading Challenge
Achieve the required trading volume to unlock higher XRP rewards:
Total trading volume ≥ $100,000
🎁 $10 XRP
Total trading volume ≥ $500,000
🎁 $50 XRP
Total trading volume ≥ $1,000,000
🎁 $100 XRP
🚀 How to Participate
First deposit ≥ $50 → Deposit now
Total futures trading volume ≥ $10,000 → Trade now
Complete KYC verification → Verify now
⚠️ Notes
To ensure smooth reward distribution, please avoid withdrawals before rewards are fully distributed.
This May, we aim to help every user enter the market with a lower barrier and gradually build an advantage through real trading. Spots are limited, so early participation is recommended to secure full rewards eligibility.",145,ba31898942e93a8fadf3fa9ec93a33eea5df2e2e0de840973ead7c96e5fb8fb2,2026-04-29T06:50:04Z,2026-04-30T05:51:12Z,2026-07-14T08:49:57Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
880ffa2d4c0832cc29baef8158df87179a546c1dc0302664afe1503897e85d4c,zoomex_4017,Zoomex,EN-Asia,4017,,"USD1 Airdrop Campaign Launch – Total Prize Pool $5,000","Dear User,
Thank you for your continued support and trust in Zoomex. To enrich your trading options and enhance your trading experience, Zoomex has officially launched USD1 spot trading pairs. At the same time, we are introducing a limited-time USDT airdrop campaign to help you capture the benefits of this new listing. A total prize pool of $5,000 is available, and users can participate in the airdrop rewards by completing their first deposit.
📅 Campaign Period: April 27, 2026 – May 5, 2026, 10:00 UTC
📅 Airdrop Distribution: Within 5 business days after the campaign ends
💰 Rewards
1. First deposit ≥ $100
Receive $20 USD1 airdrop reward + $30 bonus
2. First deposit ≥ $300
Receive $40 USD1 airdrop reward + $60 bonus
👥 Eligibility
New users who register during the campaign period and have not made their first deposit
🚀 How to Participate
1. Register a Zoomex account
2. Complete your first deposit (≥ $100)
3. Complete KYC verification
4. Achieve a cumulative contract trading volume ≥ $10,000 during the campaign
[Token Splash]>>>
Seize the opportunity of the USD1 listing, claim your exclusive airdrop rewards, and start a more efficient trading experience today.
Zoomex Team",145,651c83de432dd360d0f88329ea31c3511b1e92a7b05d03a65caffafa25fd6732,2026-04-27T10:58:37Z,2026-04-28T02:31:25Z,2026-07-14T08:49:58Z,new,campaign,1,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
ab7bfd697908d28d0e701523e66004cd758951957b9cceca01aa82f216801ba1,zoomex_4013,Zoomex,EN-Asia,4013,,"Doge Day Welcome Gift 🚀 Complete beginner tasks to get 42 DOGE + $42 bonus, and Draw Mystery Boxes!","Dear User,
Doge Day is approaching, and the Meme season is heating up! To celebrate this carnival, ZOOMEX is specially launching the 【Doge Day Welcome Gift】, strongly linked with our main site event ""April Mystery Box Phase 2"". We are merging ""Welcome Airdrop × Trading × Mystery Box Surprise"" into a complete reward channel, making your first deposit and every trade full of unpredictable surprise possibilities.
📅 Event Period: 04.22.2026 – 04.29.2026 10:00 UTC
🎁 Event Highlights
- Complete newcomer tasks to unlock 42 DOGE Airdrop + $42 Bonus at once, first come first served!
- Perfectly linked to the main event; the more you trade, the more mystery box draws you get.
- Direct access to the mystery box prize pool, win up to the $500 BTC Grand Prize!
🎟️ How to get airdrops and draw chances? We have simplified all tasks into two ways. Easy to start and quick to win👇
Newcomer Tasks | Unlock Welcome Bundle Complete the following during the event:
- Register an account
- First net deposit > 50U
- Complete KYC verification Complete these three newcomer tasks to get 42 DOGE Airdrop ➕ $42 Bonus at once. Start easily with full benefits!
Cumulative Trading | Sprint for Big Prizes For every $20,000 accumulated in contract trading volume, get 1 draw for ""April Mystery Box Phase 2"" (Max 3 draws per person daily). The higher the volume, the more boxes you open!
🎁 What's in the mystery box?
Use the draws obtained through this event to open mystery boxes on the main event page for a chance to get👇
🎯 Grand Prize: $500 BTC!
🚀 Click to register now and join the Doge Day carnival party; claim your exclusive welcome gift, and make every order a chance to get closer to the grand prize.
Wishing you smooth trading and great harvests!
The ZOOMEX Team",145,b967b1b63dc50ce10e74c8bead22ee0dc2e34563b1ca198d38b7014685b92e73,2026-04-22T07:59:26Z,2026-04-22T12:04:36Z,2026-07-14T08:49:59Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
